RSSI1,RSSI2,RSSI3,RSSI4,Blok
0,-90,0,0,P2
0,-88,0,0,P2
0,-92,0,0,P2
0,-88,0,0,P2
0,-91,0,0,P2
0,-91,0,0,P2
0,-91,0,0,P2
0,-92,0,0,P2
0,-93,0,0,P2
-85,-90,-98,0,P2
-88,-93,-100,0,P2
-86,-93,-98,0,P2
-88,-86,-99,0,P2
-88,-90,-94,0,P2
-87,-91,-95,0,P2
-86,-89,-95,0,P2
-88,-86,-94,0,P2
-88,-90,-97,0,P2
-87,-94,-94,0,P2
-86,-90,-93,0,P2
-87,-92,-94,0,P2
-86,-91,-96,0,P2
-86,-91,-97,0,P2
-86,-89,-93,0,P2
-88,-90,-96,0,P2
-86,-88,-92,0,P2
-93,-89,-97,0,P2
-88,-90,-98,0,P2
-86,-88,-95,0,P2
-85,-89,-98,0,P2
-97,-88,-93,0,P2
-88,-90,-99,0,P2
-86,-90,-93,0,P2
-86,-89,-95,0,P2
-87,-90,-94,0,P2
-86,-90,-92,0,P2
-87,-89,-94,0,P2
-87,-92,-94,0,P2
-88,-88,-93,0,P2
-89,-88,-95,0,P2
-86,-90,-95,0,P2
-87,-87,-94,0,P2
-87,-92,-95,0,P2
-88,-90,-95,0,P2
-87,-92,-96,0,P2
-87,-90,-95,0,P2
-87,-90,-96,0,P2
-88,-89,-97,0,P2
-87,-91,-96,0,P2
-99,-91,-101,0,P2
-87,-90,-95,0,P2
-86,-90,-101,0,P2
-85,-89,-96,0,P2
-87,-90,-96,0,P2
-89,-91,-92,0,P2
-86,-93,-97,0,P2
-86,-90,-95,0,P2
-88,-91,-97,0,P2
-87,-92,-99,0,P2
-87,-90,-96,0,P2
-86,-88,-96,0,P2
-87,-90,-95,0,P2
-88,-89,-95,0,P2
-87,-91,-96,0,P2
-88,-94,-93,0,P2
-87,-91,-92,0,P2
-88,-90,-102,0,P2
-87,-90,-94,0,P2
-87,-88,-94,0,P2
-85,-92,-96,0,P2
-89,-91,-98,0,P2
-88,-91,-96,0,P2
-86,-93,-95,0,P2
-87,-92,-96,0,P2
-87,-93,-92,0,P2
-88,-92,-99,0,P2
-86,-90,-92,0,P2
-87,-91,-92,0,P2
-88,-89,-94,0,P2
-84,-90,-93,0,P2
-88,-91,-92,0,P2
-86,-92,-98,0,P2
-88,-89,-91,0,P2
-86,-93,0,0,P2
-87,-89,0,0,P2
-89,-93,0,0,P2
-86,-92,0,0,P2
-87,-89,0,0,P2
-86,-91,0,0,P2
-85,-91,0,0,P2
-87,-89,0,0,P2
-87,-88,0,0,P2
-86,-91,0,0,P2
-86,-91,0,0,P2
-87,-95,0,0,P2
-87,-90,0,0,P2
-86,-89,0,0,P2
-87,-90,0,0,P2
-86,-92,0,0,P2
-86,-91,0,0,P2
-88,-91,0,0,P2
-86,-91,0,0,P2
-87,-90,0,0,P2
-87,-90,0,0,P2
-88,-92,0,0,P2
-86,-94,0,0,P2
-87,-88,0,0,P2
-87,-87,0,0,P2
-86,-92,0,0,P2
-86,-89,0,0,P2
-87,-91,0,0,P2
-87,-90,0,0,P2
-86,-91,0,0,P2
-87,-90,0,0,P2
-86,-90,0,0,P2
-87,-89,0,0,P2
-86,-90,0,0,P2
-87,-91,0,0,P2
-86,-89,0,0,P2
-96,-89,0,0,P2
-87,-90,0,0,P2
-85,-87,0,0,P2
-88,-92,0,0,P2
-88,-86,0,0,P2
-87,-91,0,0,P2
-85,-94,0,0,P2
-85,-90,0,0,P2
-87,-92,0,0,P2
-86,-90,0,0,P2
-88,-89,0,0,P2
-89,-87,0,0,P2
-88,-89,0,0,P2
-87,-89,0,0,P2
-87,-90,0,0,P2
-87,-89,0,0,P2
-86,-90,0,0,P2
-89,-90,0,0,P2
-88,-88,0,0,P2
-88,-89,0,0,P2
-87,-90,0,0,P2
-87,-89,0,0,P2
-87,-89,0,0,P2
-88,-87,0,0,P2
-92,-91,0,0,P2
0,-89,0,0,P2
-94,-83,-91,-92,P2
-91,-85,-90,-92,P2
-93,-83,-95,-93,P2
-91,-84,-93,-92,P2
-91,-83,-91,-89,P2
-92,-85,-91,-92,P2
-93,-81,-88,-91,P2
-95,-81,-90,-91,P2
-91,-85,-95,-94,P2
-93,-84,-93,-91,P2
-90,-82,-91,-95,P2
-90,-84,-89,-95,P2
-90,-88,-91,-92,P2
-90,-83,-96,-89,P2
-93,-83,-96,-93,P2
-89,-82,-93,-91,P2
-91,-81,-93,-94,P2
-93,-83,-92,-97,P2
-91,-83,-94,-93,P2
-91,-84,-94,-93,P2
-91,-86,-90,-93,P2
-91,-81,-91,-94,P2
-91,-83,-92,-95,P2
-94,-87,-92,-93,P2
-90,-86,-94,-90,P2
-90,-83,-91,-95,P2
-91,-82,-93,-97,P2
-91,-83,-94,-91,P2
-94,-83,-92,-95,P2
-90,-84,-94,-95,P2
-90,-82,-92,-92,P2
-93,-83,-91,-89,P2
-92,-83,-94,-92,P2
-92,-81,-93,-94,P2
-90,-83,-92,-93,P2
-90,-83,-93,-92,P2
-93,-82,-93,-95,P2
-91,-84,-92,-93,P2
-90,-84,-95,-97,P2
-94,-83,-93,-91,P2
-91,-83,-92,-93,P2
-91,-83,-91,-93,P2
-96,-84,-96,-94,P2
-91,-83,-97,-91,P2
-92,-85,-92,-96,P2
-90,-82,-91,-92,P2
-91,-86,-91,-93,P2
-92,-82,-92,-93,P2
-94,-84,-93,-92,P2
-91,-83,-93,-95,P2
-89,-82,-93,-95,P2
-91,-82,-94,-93,P2
-92,-84,-95,-91,P2
-91,-85,-93,-92,P2
-96,-83,-92,-91,P2
-89,-84,-96,-92,P2
-92,-83,-98,-92,P2
-93,-83,-92,-93,P2
-93,-84,-94,-92,P2
-89,-83,-92,-90,P2
-92,-82,-93,-95,P2
-96,-82,-92,-95,P2
-92,-82,-90,-92,P2
-92,-83,-94,-92,P2
-90,-86,-91,-97,P2
-92,-83,-91,-95,P2
-92,-85,-92,-93,P2
-90,-83,-92,-93,P2
-92,-83,-92,-93,P2
-92,-84,-92,-90,P2
-92,-83,-89,-93,P2
-97,-84,-93,-93,P2
-92,-84,-92,-90,P2
-90,-82,-92,-96,P2
-90,-83,-94,-93,P2
-97,-84,-93,-96,P2
-92,-83,-90,-94,P2
-94,-82,-90,-95,P2
-89,-84,-94,-96,P2
-92,-83,-92,-92,P2
-94,-83,-89,-93,P2
-94,-84,-93,-92,P2
-91,-81,-93,-91,P2
-95,-83,-90,-90,P2
-93,-81,-92,-90,P2
-89,-83,-94,-92,P2
-98,-83,-90,-92,P2
-97,-82,-93,-90,P2
-92,-82,-94,-91,P2
-93,-82,-95,-97,P2
-90,-83,-91,-93,P2
-91,-82,-96,-93,P2
-89,-80,-92,-91,P2
-91,-84,-91,-100,P2
-92,-83,-92,-94,P2
-90,-84,-97,-93,P2
-90,-83,-95,-92,P2
-91,-84,-92,-92,P2
-90,-83,-93,-94,P2
-92,-83,-94,-96,P2
-96,-83,-91,-93,P2
-91,-82,-96,-91,P2
-91,-83,-93,-94,P2
-93,-82,-94,-93,P2
-95,-84,-92,-94,P2
-89,-84,-95,-92,P2
-94,-85,-90,-92,P2
-90,-83,-94,-94,P2
-93,-83,-94,-90,P2
-91,-83,-92,-94,P2
-95,-83,-93,-92,P2
-94,-82,-90,-94,P2
-90,-82,-91,-96,P2
-92,-83,-90,-91,P2
-97,-84,-93,-89,P2
-93,-82,-89,-95,P2
-94,-82,-91,-92,P2
-90,-88,-94,-94,P2
-96,-84,-91,-93,P2
-92,-83,-92,-92,P2
-90,-83,-94,-90,P2
-90,-84,-89,-92,P2
-93,-88,-93,-94,P2
-93,-85,-93,-96,P2
-92,-84,-96,-91,P2
-94,-84,-92,-93,P2
-93,-81,-95,-93,P2
-93,-83,-92,-90,P2
-93,-83,-90,-96,P2
-88,-82,-91,-90,P2
-95,-83,-94,-93,P2
-89,-83,-90,-92,P2
-95,-82,-92,-92,P2
-92,-83,-91,-94,P2
-94,-86,-92,-93,P2
-90,-81,-91,-93,P2
-91,-82,-93,-92,P2
-89,-82,-90,-92,P2
-93,-83,-92,-96,P2
-92,-84,-93,-89,P2
-94,-84,-91,-91,P2
-93,-82,-91,-93,P2
-97,-80,-89,-91,P2
-93,-83,-94,-95,P2
-92,-83,-93,-95,P2
-90,-83,-93,-94,P2
-91,-83,-89,-92,P2
-91,-85,-93,-95,P2
-94,-83,-95,-96,P2
-94,-85,-91,-93,P2
-92,-83,-91,-92,P2
-93,-83,-92,-93,P2
-93,-83,-91,-92,P2
-90,-84,-89,-90,P2
-92,-83,-93,-92,P2
-90,-88,-93,-95,P2
-94,-80,-96,-94,P2
-92,-83,-92,-93,P2
-93,-84,-96,-91,P2
-91,-82,-92,-94,P2
-93,-82,-93,-94,P2
-93,-84,-92,-91,P2
-93,-82,-92,-93,P2
-93,-81,-91,-93,P2
-95,-90,-95,-95,P2
-91,-85,-91,-93,P2
-93,-91,-95,-95,P2
-94,-82,-93,-94,P2
-92,-92,-91,-91,P2
-92,-81,-93,-90,P2
-94,-83,-91,-92,P2
-90,-82,-92,-94,P2
-94,-83,-95,-92,P2
-91,-83,-91,-91,P2
-90,-81,-91,-93,P2
-93,-83,-94,-94,P2
-95,-84,-94,-95,P2
-90,-91,-92,-93,P2
-91,-83,-90,-96,P2
-94,-82,-95,-93,P2
-92,-82,-92,-90,P2
-96,-91,-93,-95,P2
-92,-84,-97,-90,P2
-96,-83,-91,-92,P2
-92,-84,-93,-89,P2
-93,-82,-91,-95,P2
-89,-83,-95,-93,P2
-91,-83,-91,-94,P2
-92,-83,-94,-94,P2
-92,-82,-91,-94,P2
-89,-82,-91,-91,P2
-92,-84,-96,-91,P2
-93,-84,-91,-91,P2
-90,-84,-91,-93,P2
-91,-82,-94,-93,P2
-93,-82,-93,-93,P2
-92,-83,-92,-92,P2
-90,-84,-92,-92,P2
-95,-82,-93,-95,P2
-90,-82,-95,-92,P2
-94,-84,-92,-94,P2
-93,-81,-92,-93,P2
-91,-85,-97,-97,P2
-91,-83,-92,-94,P2
-90,-83,-93,-92,P2
-91,-83,-93,-93,P2
-91,-82,-91,-96,P2
-93,-82,-97,-95,P2
-92,-83,-95,-93,P2
-92,-83,-90,-94,P2
-90,-83,-91,-96,P2
-91,-83,-91,-93,P2
-94,-83,-92,-93,P2
-89,-82,-91,-91,P2
-89,-83,-92,-93,P2
-90,-82,-91,-92,P2
-98,-84,-91,-92,P2
-92,-82,-92,-94,P2
-93,-82,-91,-96,P2
-89,-83,-92,-95,P2
-89,-85,-90,-92,P2
-94,-83,-93,-93,P2
-92,-82,-93,-92,P2
-93,-82,-94,-94,P2
-94,-85,-92,-94,P2
-90,-85,-90,-93,P2
-94,-84,-91,-92,P2
-90,-81,-93,-93,P2
-89,-83,-90,-92,P2
-90,-82,-95,-92,P2
-89,-82,-92,-95,P2
-90,-84,-90,-93,P2
-94,-84,-89,-93,P2
-92,-82,-93,-92,P2
-91,-83,-89,-94,P2
-94,-84,-92,-96,P2
-90,-81,-91,-93,P2
-94,-83,-90,-91,P2
-89,-82,-91,-91,P2
-92,-81,-91,-91,P2
-93,-83,-90,-91,P2
-93,-83,-94,-91,P2
-94,-84,-90,-96,P2
-91,-83,-93,-91,P2
-91,-82,-91,-91,P2
-93,-83,-94,-94,P2
-91,-82,-93,-93,P2
-91,-83,-92,-93,P2
-90,-85,-92,-92,P2
-90,-84,-91,-93,P2
-92,-83,-92,-95,P2
-93,-82,-89,-90,P2
-91,-83,-92,-95,P2
-89,-85,-91,-93,P2
-93,-85,-90,-93,P2
-92,-81,-91,-95,P2
-90,-82,-89,-92,P2
-95,-84,-94,-92,P2
-94,-83,-93,-92,P2
-89,-82,-91,-96,P2
-92,-84,-91,-94,P2
-92,-83,-94,-92,P2
-97,-83,-92,-91,P2
-94,-84,-94,-94,P2
-93,-83,-92,-92,P2
-92,-84,-91,-92,P2
-90,-83,-93,-93,P2
-93,-83,-98,-93,P2
-97,-92,-92,-92,P2
-95,-81,-91,-93,P2
-91,-85,-92,-91,P2
-91,-82,-92,-93,P2
-92,-82,-92,-94,P2
-90,-82,-91,-91,P2
-93,-82,-99,-93,P2
-91,-84,-90,-91,P2
-91,-81,-91,-93,P2
-91,-82,-94,-91,P2
-94,-83,-92,-95,P2
-90,-79,-96,-93,P2
-93,-82,-94,-93,P2
-92,-89,-91,-90,P2
-89,-82,-94,-92,P2
-93,-81,-91,-92,P2
-91,-83,-92,-98,P2
-96,-81,-95,-96,P2
-96,-82,-93,-96,P2
-95,-82,-93,-94,P2
-91,-83,-94,-93,P2
-93,-82,-89,-93,P2
-94,-83,-91,-95,P2
-95,-82,-90,-94,P2
-92,-72,-95,-94,P2
-94,-77,-91,-96,P2
-90,-79,-91,-97,P2
-93,-82,-92,-99,P2
-91,-82,-89,-95,P2
-89,-81,-95,-92,P2
-91,-85,-87,0,P2
-94,-76,0,0,P2
-91,-75,0,0,P2
0,-96,0,0,P2
0,-93,0,0,P2
-90,-87,-87,-94,P2
-92,-84,-88,-94,P2
-93,-86,-87,-97,P2
-91,-86,-89,-95,P2
-83,-84,-94,-96,P2
-87,-85,-89,-93,P2
-94,-87,-88,-98,P2
-97,-86,-90,-95,P2
-93,-83,-93,-95,P2
-90,-84,-94,-98,P2
-92,-84,-87,-93,P2
-94,-85,-94,-92,P2
-86,-87,-87,-94,P2
-88,-82,-94,-94,P2
-84,-86,-90,-99,P2
-85,-84,-88,-97,P2
-87,-85,-88,-93,P2
-85,-86,-87,-93,P2
-87,-84,-94,-93,P2
-88,-86,-88,-93,P2
-89,-85,-89,-94,P2
-89,-85,-89,-94,P2
-92,-84,-86,-95,P2
-90,-84,-94,-96,P2
-87,-84,-88,-95,P2
-91,-83,-87,-93,P2
-89,-87,-86,-95,P2
-92,-84,-87,-92,P2
-92,-84,-90,-95,P2
-87,-84,-89,-94,P2
-92,-87,-94,-95,P2
-90,-85,-96,-97,P2
-90,-83,-88,-97,P2
-92,-86,-88,0,P2
-90,-86,-86,0,P2
-94,-85,-89,0,P2
-91,-84,-88,0,P2
-90,-83,-95,0,P2
-89,-83,-89,0,P2
-90,-85,-92,0,P2
-89,-87,-88,0,P2
-89,-84,-87,0,P2
-93,-85,-89,0,P2
-94,-83,-88,0,P2
-92,-84,-87,0,P2
-90,-84,-92,0,P2
-92,-83,-89,0,P2
-93,-84,-89,0,P2
-88,-85,-93,0,P2
-90,-84,-88,0,P2
-93,-86,-96,0,P2
-88,-83,-91,0,P2
-91,-84,-89,0,P2
-90,-86,-87,0,P2
-90,-84,-87,0,P2
-91,-86,-88,0,P2
-88,-84,-88,0,P2
-89,-83,-96,0,P2
-87,-84,-88,0,P2
-89,-84,-87,0,P2
-90,-86,-88,0,P2
-89,-87,-95,0,P2
-91,-83,-97,0,P2
-91,-83,-86,0,P2
-89,-84,-89,0,P2
-90,-87,-90,0,P2
-90,-82,-86,0,P2
-88,-84,-94,0,P2
-88,-84,-90,0,P2
-92,-83,-89,0,P2
-95,-85,-95,0,P2
-91,-83,-92,0,P2
-89,-85,-95,0,P2
-91,-84,-90,0,P2
-93,-86,-92,0,P2
-92,-84,-91,0,P2
-90,-84,-88,0,P2
-93,-86,-89,0,P2
-91,-83,-89,0,P2
-91,-85,-89,0,P2
-92,-85,-90,0,P2
-94,-83,-88,0,P2
-87,-85,-93,0,P2
-89,-86,-90,0,P2
-94,-83,-89,0,P2
-91,-84,-95,0,P2
-92,-84,-88,0,P2
-91,-85,-93,0,P2
-95,-84,-90,0,P2
-87,-84,-86,0,P2
-90,-83,-91,0,P2
-91,-85,-88,0,P2
-91,-83,-89,0,P2
-93,-86,-94,0,P2
-93,-85,-87,0,P2
-90,-83,-96,0,P2
-93,-83,-92,0,P2
-92,-86,-91,0,P2
-92,-84,-89,0,P2
-89,-87,-95,0,P2
-88,-86,-89,0,P2
-95,-86,-95,0,P2
-91,-82,-86,0,P2
-90,-80,-87,0,P2
-90,-84,-88,0,P2
-90,-87,-95,0,P2
-91,-86,-92,0,P2
-86,-86,-88,0,P2
-90,-84,-87,0,P2
-95,-86,-90,0,P2
-90,-88,-91,0,P2
-90,-89,-87,0,P2
-91,-86,-91,0,P2
-90,-87,-94,0,P2
-89,-84,-97,0,P2
-91,-84,-91,0,P2
-89,-84,-87,0,P2
-90,-87,-87,0,P2
-91,-85,-90,0,P2
-90,-85,-92,0,P2
-92,-85,-92,0,P2
-93,-85,-92,0,P2
-94,-84,-88,0,P2
-90,-86,-89,0,P2
-93,-85,-90,0,P2
-97,-84,-90,0,P2
-89,-86,-91,0,P2
-92,-84,-94,0,P2
-96,-86,-92,0,P2
-88,-84,-92,0,P2
-94,-85,-90,0,P2
-93,-84,-93,0,P2
-94,-86,-90,0,P2
-88,-87,-92,0,P2
-91,-87,-89,0,P2
-90,-86,-94,0,P2
-91,-86,-89,0,P2
-89,-85,-94,0,P2
-90,-86,-87,0,P2
-90,-84,-92,0,P2
-89,-84,-92,0,P2
-88,-85,-95,0,P2
-91,-85,-88,0,P2
-88,-86,-93,0,P2
-92,-85,-88,0,P2
-92,-87,-91,0,P2
-91,-82,-94,0,P2
-87,-84,-92,0,P2
-94,-84,-92,0,P2
-90,-84,-89,0,P2
-90,-84,-89,0,P2
-92,-86,-89,0,P2
-91,-84,-89,0,P2
-93,-84,-90,0,P2
-90,-87,-90,0,P2
-92,-84,-90,0,P2
-91,-85,-89,0,P2
-91,-85,-94,0,P2
-90,-83,-90,0,P2
-90,-85,-94,0,P2
-87,-85,-87,0,P2
-91,-84,-93,0,P2
-90,-84,-88,0,P2
-89,-87,-88,0,P2
-91,-85,-90,0,P2
-90,-83,-95,0,P2
-92,-84,-87,0,P2
-92,-86,-89,0,P2
-95,-84,-88,0,P2
-92,-85,-87,0,P2
-91,-85,-89,0,P2
-89,-85,-90,0,P2
-91,-84,-91,0,P2
-90,-85,-93,0,P2
-90,-84,-88,0,P2
-92,-88,-91,0,P2
-91,-86,-93,0,P2
-91,-84,-92,0,P2
-91,-84,-87,0,P2
-91,-87,-93,0,P2
-91,-85,-91,0,P2
-93,-86,-88,0,P2
-91,-83,-90,0,P2
-91,-85,-90,0,P2
-92,-87,-97,0,P2
-87,-82,-89,0,P2
-90,-82,-91,0,P2
-88,-83,-90,0,P2
-89,-86,-91,0,P2
-92,-88,-94,0,P2
-93,-83,-88,0,P2
-88,-84,-93,0,P2
-88,-83,-94,0,P2
-92,-83,-97,0,P2
-91,-83,-97,0,P2
-90,-84,-96,0,P2
-89,-84,0,0,P2
-91,-84,0,0,P2
-89,-86,0,0,P2
-87,-85,0,0,P2
-86,-85,0,0,P2
-90,-86,0,0,P2
-90,-87,0,0,P2
-93,-83,0,0,P2
-88,-87,0,0,P2
-92,-83,0,0,P2
-91,-84,0,0,P2
-90,-89,0,0,P2
-92,-84,0,0,P2
-91,-84,0,0,P2
-92,-87,0,0,P2
-90,-87,0,0,P2
-92,-85,0,0,P2
-92,-85,0,0,P2
-90,-85,0,0,P2
-93,-85,0,0,P2
-89,-84,0,0,P2
-93,-85,0,0,P2
-92,-86,0,0,P2
-90,-85,0,0,P2
-92,-86,0,0,P2
-90,-86,0,0,P2
-92,-85,0,0,P2
-93,-86,0,0,P2
-89,-83,0,0,P2
-88,-86,0,0,P2
-91,-84,0,0,P2
-91,-84,0,0,P2
-91,-85,0,0,P2
-90,-84,0,0,P2
-93,-88,0,0,P2
-87,-85,0,0,P2
-92,-84,0,0,P2
-95,-85,0,0,P2
-92,-83,0,0,P2
-90,-88,0,0,P2
-89,-83,0,0,P2
-93,-86,0,0,P2
-88,-89,0,0,P2
-91,-84,0,0,P2
-90,-82,0,0,P2
-92,-84,0,0,P2
-90,-84,0,0,P2
-90,-90,0,0,P2
-89,-84,0,0,P2
-90,-84,0,0,P2
-93,-84,0,0,P2
-92,-83,0,0,P2
-88,-87,0,0,P2
-91,-86,0,0,P2
-89,-83,0,0,P2
-93,-85,0,0,P2
-93,-83,0,0,P2
-87,-85,0,0,P2
-92,-88,0,0,P2
-90,-84,0,0,P2
-89,-88,0,0,P2
-89,-83,0,0,P2
-91,-83,0,0,P2
-88,-87,0,0,P2
-87,-85,0,0,P2
-92,-85,0,0,P2
-90,-83,0,0,P2
-89,-83,0,0,P2
-90,-84,0,0,P2
-90,-85,0,0,P2
-90,-88,0,0,P2
-90,-90,0,0,P2
-91,-85,0,0,P2
-92,-86,0,0,P2
-91,-86,0,0,P2
-93,-86,0,0,P2
-96,-83,0,0,P2
-90,-86,0,0,P2
-91,-84,0,0,P2
-89,-84,0,0,P2
-90,-84,0,0,P2
-93,-85,0,0,P2
-87,-85,0,0,P2
-90,-84,0,0,P2
-88,-84,0,0,P2
-93,-85,0,0,P2
-86,-83,0,0,P2
-90,-88,0,0,P2
-95,-83,0,0,P2
-90,-89,0,0,P2
-90,-83,0,0,P2
-89,-86,0,0,P2
-86,-84,0,0,P2
-94,-87,0,0,P2
-89,-87,0,0,P2
-101,-87,0,0,P2
-88,-88,0,0,P2
-90,-84,0,0,P2
-93,-84,0,0,P2
-89,-85,0,0,P2
-91,-85,0,0,P2
-91,-87,0,0,P2
-92,-89,0,0,P2
-91,-89,0,0,P2
-90,-87,0,0,P2
-87,-86,0,0,P2
-91,-84,0,0,P2
-89,-85,0,0,P2
-89,-85,0,0,P2
-90,-83,0,0,P2
-91,-83,0,0,P2
-89,-98,0,0,P2
-93,-85,0,0,P2
-90,-85,0,0,P2
-90,-88,0,0,P2
-89,-85,0,0,P2
-92,-83,0,0,P2
-90,-84,0,0,P2
-95,-84,0,0,P2
-92,-82,0,0,P2
-91,-82,0,0,P2
-91,-88,0,0,P2
-87,-83,0,0,P2
-88,-82,0,0,P2
-93,-86,0,0,P2
-94,-87,0,0,P2
-91,-85,0,0,P2
-89,-87,0,0,P2
-93,-84,0,0,P2
-93,-86,0,0,P2
-89,-85,0,0,P2
-91,-85,0,0,P2
-93,-86,0,0,P2
-90,-89,0,0,P2
-93,-86,0,0,P2
-92,-83,0,0,P2
-89,-84,0,0,P2
-91,-86,0,0,P2
-93,-87,0,0,P2
-90,-85,0,0,P2
-89,-85,0,0,P2
-95,-85,0,0,P2
-92,-85,0,0,P2
-91,-84,0,0,P2
-90,-86,0,0,P2
-90,-82,0,0,P2
-89,-85,0,0,P2
-92,-86,0,0,P2
-93,-85,0,0,P2
-92,-84,0,0,P2
-90,-83,0,0,P2
-96,-85,0,0,P2
-91,-84,0,0,P2
-92,-84,0,0,P2
-93,-83,0,0,P2
-89,-83,0,0,P2
-91,-84,0,0,P2
-90,-86,0,0,P2
-91,-87,0,0,P2
-91,-88,0,0,P2
-94,-86,0,0,P2
-90,-86,0,0,P2
-90,-84,0,0,P2
-85,-86,0,0,P2
-89,-87,0,0,P2
-91,-85,0,0,P2
-92,-84,0,0,P2
-93,-84,0,0,P2
-89,-86,0,0,P2
-92,-84,0,0,P2
-89,-85,0,0,P2
-93,-86,0,0,P2
-89,-85,0,0,P2
-89,-89,0,0,P2
-90,-88,0,0,P2
-87,-84,0,0,P2
-92,-87,0,0,P2
-88,-86,0,0,P2
-92,-85,0,0,P2
-91,-87,0,0,P2
-91,-88,0,0,P2
-90,-84,0,0,P2
-91,-84,0,0,P2
-92,-85,0,0,P2
-97,-85,0,0,P2
-90,-84,0,0,P2
-90,-85,0,0,P2
-91,-85,0,0,P2
-92,-85,0,0,P2
-90,-85,0,0,P2
-94,-84,0,0,P2
-92,-85,0,0,P2
-87,-85,0,0,P2
-91,-83,0,0,P2
-91,-84,0,0,P2
-89,-84,0,0,P2
-89,-88,0,0,P2
-90,-86,0,0,P2
-94,-85,0,0,P2
-89,-83,0,0,P2
-89,-88,0,0,P2
-90,-85,0,0,P2
-93,-88,0,0,P2
-88,-86,0,0,P2
-87,-85,0,0,P2
-89,-84,0,0,P2
-88,-87,0,0,P2
-90,-84,0,0,P2
-90,-87,0,0,P2
-89,-87,0,0,P2
-92,-84,0,0,P2
-89,-83,0,0,P2
-90,-86,0,0,P2
-90,-84,0,0,P2
-90,-85,0,0,P2
-90,-86,0,0,P2
-95,-85,0,0,P2
-89,-83,0,0,P2
-89,-85,0,0,P2
-89,-85,0,0,P2
-90,-85,0,0,P2
-88,-87,0,0,P2
-95,-83,0,0,P2
-92,-87,0,0,P2
-87,-85,0,0,P2
-93,-86,0,0,P2
-90,-85,0,0,P2
-92,-86,0,0,P2
-92,-84,0,0,P2
-91,-84,0,0,P2
-89,-85,0,0,P2
-92,-86,0,0,P2
-89,-85,0,0,P2
-89,-85,0,0,P2
-89,-84,0,0,P2
-88,-87,0,0,P2
-88,-86,0,0,P2
-89,-84,0,0,P2
-91,-84,0,0,P2
-89,-85,0,0,P2
-90,-88,0,0,P2
-92,-84,0,0,P2
-91,-84,0,0,P2
-92,-85,0,0,P2
-89,-84,0,0,P2
-92,-84,0,0,P2
-87,-84,0,0,P2
-92,-85,0,0,P2
-90,-88,0,0,P2
-90,-84,0,0,P2
-90,-84,0,0,P2
-89,-85,0,0,P2
-89,-84,0,0,P2
-87,-83,0,0,P2
-89,-82,0,0,P2
-87,-82,0,0,P2
-89,-86,0,0,P2
-90,-89,0,0,P2
-93,-85,0,0,P2
-91,-86,0,0,P2
-92,-84,0,0,P2
-90,-85,0,0,P2
-89,-84,0,0,P2
-87,-83,0,0,P2
-93,-84,0,0,P2
-90,-88,0,0,P2
-89,-86,0,0,P2
-93,-83,0,0,P2
-87,-87,0,0,P2
-89,-85,0,0,P2
-91,-83,0,0,P2
-90,-84,0,0,P2
-92,-85,0,0,P2
-92,-85,0,0,P2
-88,-85,0,0,P2
-89,-84,0,0,P2
-92,-84,0,0,P2
-82,-87,0,0,P2
-85,-83,0,0,P2
-89,-88,0,0,P2
-87,-89,0,0,P2
-89,-91,0,0,P2
-88,-90,0,0,P2
-88,-90,0,0,P2
-87,-89,0,0,P2
-86,-89,0,0,P2
-87,-90,0,0,P2
-86,-89,0,0,P2
-87,-90,0,0,P2
-87,-91,0,0,P2
-88,-89,0,0,P2
-87,-88,0,0,P2
-87,-89,0,0,P2
-89,-90,0,0,P2
-91,-89,0,0,P2
-88,-89,0,0,P2
-88,-89,0,0,P2
-87,-88,0,0,P2
-89,-90,0,0,P2
-90,-90,0,0,P2
-87,-89,0,0,P2
-88,-89,0,0,P2
-86,-91,0,0,P2
-89,-90,0,0,P2
-89,-92,0,0,P2
-88,-89,0,0,P2
-94,-88,0,0,P2
-91,-89,0,0,P2
-86,-86,0,0,P2
-88,-91,0,0,P2
-87,-87,0,0,P2
-87,-87,0,0,P2
-90,-91,0,0,P2
-89,-88,0,0,P2
-88,-91,0,0,P2
-91,-93,0,0,P2
-86,-91,0,0,P2
-88,-92,0,0,P2
-87,-90,0,0,P2
-88,-91,0,0,P2
-89,-91,0,0,P2
-87,-91,0,0,P2
-89,-88,0,0,P2
-88,-92,0,0,P2
-87,-90,0,0,P2
-89,-92,0,0,P2
-92,-89,0,0,P2
-87,-89,0,0,P2
-88,-89,0,0,P2
-87,-91,0,0,P2
-93,-93,0,0,P2
-87,-91,0,0,P2
-93,-92,0,0,P2
-88,-90,0,0,P2
-88,-90,0,0,P2
-88,-91,0,0,P2
-88,-90,0,0,P2
-87,-91,0,0,P2
-87,-90,0,0,P2
-87,-89,0,0,P2
-90,-91,0,0,P2
-89,-89,0,0,P2
-91,-89,0,0,P2
-89,-91,0,0,P2
-92,-93,0,0,P2
-85,-87,0,0,P2
-88,-93,0,0,P2
-88,-89,0,0,P2
-88,-89,0,0,P2
-90,-92,0,0,P2
-88,-90,0,0,P2
-88,-89,0,0,P2
-87,-89,0,0,P2
-86,-91,0,0,P2
-87,-91,0,0,P2
-87,-90,0,0,P2
-89,-90,0,0,P2
-93,-92,0,0,P2
-87,-91,0,0,P2
-91,-91,0,0,P2
-89,-93,0,0,P2
-88,-91,0,0,P2
